neighbourhood,crime_type,year,count
Victoria-Fraserview,Theft of Bicycle,2013,17
Victoria-Fraserview,Theft of Bicycle,2014,11
Victoria-Fraserview,Theft of Bicycle,2015,14
Victoria-Fraserview,Theft of Bicycle,2016,9
Victoria-Fraserview,Theft of Bicycle,2017,11
Victoria-Fraserview,Theft of Bicycle,2018,15
Victoria-Fraserview,Theft of Bicycle,2019,13
Victoria-Fraserview,Theft of Bicycle,2020,12
Victoria-Fraserview,Theft of Bicycle,2021,22
Victoria-Fraserview,Theft of Bicycle,2022,15
Victoria-Fraserview,Theft of Bicycle,2023,2
Victoria-Fraserview,Theft of Bicycle,2024,7
Victoria-Fraserview,Theft of Bicycle,2025,5
Victoria-Fraserview,Theft of Vehicle,2003,224
Victoria-Fraserview,Theft of Vehicle,2004,245
Victoria-Fraserview,Theft of Vehicle,2005,190
Victoria-Fraserview,Theft of Vehicle,2006,94
Victoria-Fraserview,Theft of Vehicle,2007,88
Victoria-Fraserview,Theft of Vehicle,2008,78
Victoria-Fraserview,Theft of Vehicle,2009,93
Victoria-Fraserview,Theft of Vehicle,2010,60
Victoria-Fraserview,Theft of Vehicle,2011,40
Victoria-Fraserview,Theft of Vehicle,2012,29
Victoria-Fraserview,Theft of Vehicle,2013,37
Victoria-Fraserview,Theft of Vehicle,2014,67
Victoria-Fraserview,Theft of Vehicle,2015,35
Victoria-Fraserview,Theft of Vehicle,2016,63
Victoria-Fraserview,Theft of Vehicle,2017,50
Victoria-Fraserview,Theft of Vehicle,2018,36
Victoria-Fraserview,Theft of Vehicle,2019,33
Victoria-Fraserview,Theft of Vehicle,2020,27
Victoria-Fraserview,Theft of Vehicle,2021,32
Victoria-Fraserview,Theft of Vehicle,2022,35
Victoria-Fraserview,Theft of Vehicle,2023,35
Victoria-Fraserview,Theft of Vehicle,2024,30
Victoria-Fraserview,Theft of Vehicle,2025,10
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Fatality),2003,1
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Fatality),2004,2
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Fatality),2005,2
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Fatality),2006,1
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Fatality),2007,2
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Fatality),2013,1
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Fatality),2015,3
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Fatality),2018,1
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Fatality),2021,2
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Fatality),2023,1
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Fatality),2024,2
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2003,14
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2004,10
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2005,12
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2006,6
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2007,4
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2008,10
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2009,8
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2010,6
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2011,6
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2012,10
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2013,14
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2014,53
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2015,63
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2016,47
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2017,55
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2018,62
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2019,37
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2020,41
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2021,37
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2022,37
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2023,47
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2024,45
Victoria-Fraserview,Vehicle Collision or Pedestrian Struck (with Injury),2025,21
West End,Break and Enter Commercial,2003,239
West End,Break and Enter Commercial,2004,279
West End,Break and Enter Commercial,2005,192
West End,Break and Enter Commercial,2006,165
West End,Break and Enter Commercial,2007,193
West End,Break and Enter Commercial,2008,162
West End,Break and Enter Commercial,2009,128
West End,Break and Enter Commercial,2010,148
West End,Break and Enter Commercial,2011,106
West End,Break and Enter Commercial,2012,151
West End,Break and Enter Commercial,2013,150
West End,Break and Enter Commercial,2014,218
West End,Break and Enter Commercial,2015,249
West End,Break and Enter Commercial,2016,289
West End,Break and Enter Commercial,2017,198
West End,Break and Enter Commercial,2018,229
West End,Break and Enter Commercial,2019,258
West End,Break and Enter Commercial,2020,300
West End,Break and Enter Commercial,2021,189
West End,Break and Enter Commercial,2022,209
West End,Break and Enter Commercial,2023,175
West End,Break and Enter Commercial,2024,127
West End,Break and Enter Commercial,2025,74
West End,Break and Enter Residential/Other,2003,661
West End,Break and Enter Residential/Other,2004,405
West End,Break and Enter Residential/Other,2005,367
West End,Break and Enter Residential/Other,2006,443
West End,Break and Enter Residential/Other,2007,344
West End,Break and Enter Residential/Other,2008,279
West End,Break and Enter Residential/Other,2009,156
West End,Break and Enter Residential/Other,2010,161
West End,Break and Enter Residential/Other,2011,116
West End,Break and Enter Residential/Other,2012,108
West End,Break and Enter Residential/Other,2013,122
West End,Break and Enter Residential/Other,2014,119
West End,Break and Enter Residential/Other,2015,98
West End,Break and Enter Residential/Other,2016,64
West End,Break and Enter Residential/Other,2017,74
West End,Break and Enter Residential/Other,2018,71
West End,Break and Enter Residential/Other,2019,61
West End,Break and Enter Residential/Other,2020,36
West End,Break and Enter Residential/Other,2021,30
West End,Break and Enter Residential/Other,2022,29
West End,Break and Enter Residential/Other,2023,31
West End,Break and Enter Residential/Other,2024,26
West End,Break and Enter Residential/Other,2025,18
West End,Homicide,2003,2
West End,Homicide,2004,1
West End,Homicide,2005,1
West End,Homicide,2012,1
West End,Homicide,2015,1
West End,Homicide,2016,1
West End,Homicide,2017,3
West End,Homicide,2020,1
West End,Homicide,2023,1
West End,Mischief,2003,638
West End,Mischief,2004,440
West End,Mischief,2005,345
West End,Mischief,2006,391
West End,Mischief,2007,358
West End,Mischief,2008,408
West End,Mischief,2009,311
West End,Mischief,2010,342
West End,Mischief,2011,331
West End,Mischief,2012,304
West End,Mischief,2013,313
West End,Mischief,2014,349
West End,Mischief,2015,282
West End,Mischief,2016,332
West End,Mischief,2017,399
West End,Mischief,2018,454
West End,Mischief,2019,453
West End,Mischief,2020,464
West End,Mischief,2021,411
West End,Mischief,2022,383
West End,Mischief,2023,373
West End,Mischief,2024,328
West End,Mischief,2025,175
West End,Offence Against a Person,2003,341
West End,Offence Against a Person,2004,356
West End,Offence Against a Person,2005,371
West End,Offence Against a Person,2006,469
West End,Offence Against a Person,2007,476
West End,Offence Against a Person,2008,448
West End,Offence Against a Person,2009,354
West End,Offence Against a Person,2010,373
West End,Offence Against a Person,2011,360
West End,Offence Against a Person,2012,378
West End,Offence Against a Person,2013,347
West End,Offence Against a Person,2014,347
West End,Offence Against a Person,2015,351
West End,Offence Against a Person,2016,369
West End,Offence Against a Person,2017,394
West End,Offence Against a Person,2018,360
West End,Offence Against a Person,2019,387
West End,Offence Against a Person,2020,458
West End,Offence Against a Person,2021,534
West End,Offence Against a Person,2022,509
West End,Offence Against a Person,2023,480
West End,Offence Against a Person,2024,440
West End,Offence Against a Person,2025,182
West End,Other Theft,2003,1443
West End,Other Theft,2004,1360
West End,Other Theft,2005,1371
West End,Other Theft,2006,1249
West End,Other Theft,2007,1151
West End,Other Theft,2008,1100
West End,Other Theft,2009,1042
West End,Other Theft,2010,990
West End,Other Theft,2011,983
West End,Other Theft,2012,889
West End,Other Theft,2013,997
West End,Other Theft,2014,1051
West End,Other Theft,2015,1107
West End,Other Theft,2016,1337
West End,Other Theft,2017,1218
West End,Other Theft,2018,954
West End,Other Theft,2019,1088
West End,Other Theft,2020,697
West End,Other Theft,2021,682
West End,Other Theft,2022,831
West End,Other Theft,2023,1022
West End,Other Theft,2024,1092
West End,Other Theft,2025,597
West End,Theft from Vehicle,2003,1978
West End,Theft from Vehicle,2004,2010
West End,Theft from Vehicle,2005,1450
West End,Theft from Vehicle,2006,1524
West End,Theft from Vehicle,2007,1375
West End,Theft from Vehicle,2008,1408
West End,Theft from Vehicle,2009,1017
West End,Theft from Vehicle,2010,772
West End,Theft from Vehicle,2011,648
West End,Theft from Vehicle,2012,608
West End,Theft from Vehicle,2013,765
West End,Theft from Vehicle,2014,863
West End,Theft from Vehicle,2015,879
West End,Theft from Vehicle,2016,1071
West End,Theft from Vehicle,2017,1139
West End,Theft from Vehicle,2018,1460
West End,Theft from Vehicle,2019,1615
West End,Theft from Vehicle,2020,883
West End,Theft from Vehicle,2021,751
West End,Theft from Vehicle,2022,640
West End,Theft from Vehicle,2023,543
West End,Theft from Vehicle,2024,520
West End,Theft from Vehicle,2025,246
West End,Theft of Bicycle,2003,233
West End,Theft of Bicycle,2004,149
West End,Theft of Bicycle,2005,216
West End,Theft of Bicycle,2006,147
West End,Theft of Bicycle,2007,118
West End,Theft of Bicycle,2008,119
West End,Theft of Bicycle,2009,183
West End,Theft of Bicycle,2010,228
West End,Theft of Bicycle,2011,192
West End,Theft of Bicycle,2012,218
West End,Theft of Bicycle,2013,207
West End,Theft of Bicycle,2014,267
West End,Theft of Bicycle,2015,326
West End,Theft of Bicycle,2016,278
West End,Theft of Bicycle,2017,204
West End,Theft of Bicycle,2018,203
West End,Theft of Bicycle,2019,176
West End,Theft of Bicycle,2020,168
West End,Theft of Bicycle,2021,136
West End,Theft of Bicycle,2022,181
West End,Theft of Bicycle,2023,130
West End,Theft of Bicycle,2024,97
West End,Theft of Bicycle,2025,59
West End,Theft of Vehicle,2003,583
West End,Theft of Vehicle,2004,390
West End,Theft of Vehicle,2005,264
West End,Theft of Vehicle,2006,243
West End,Theft of Vehicle,2007,224
West End,Theft of Vehicle,2008,188
West End,Theft of Vehicle,2009,119
West End,Theft of Vehicle,2010,100
West End,Theft of Vehicle,2011,69
West End,Theft of Vehicle,2012,74
West End,Theft of Vehicle,2013,58
West End,Theft of Vehicle,2014,78
West End,Theft of Vehicle,2015,102
West End,Theft of Vehicle,2016,112
West End,Theft of Vehicle,2017,111
West End,Theft of Vehicle,2018,75
West End,Theft of Vehicle,2019,107
West End,Theft of Vehicle,2020,65
West End,Theft of Vehicle,2021,49
West End,Theft of Vehicle,2022,49
West End,Theft of Vehicle,2023,44
West End,Theft of Vehicle,2024,29
West End,Theft of Vehicle,2025,14
West End,Vehicle Collision or Pedestrian Struck (with Fatality),2003,1
West End,Vehicle Collision or Pedestrian Struck (with Fatality),2005,1
West End,Vehicle Collision or Pedestrian Struck (with Fatality),2008,1
West End,Vehicle Collision or Pedestrian Struck (with Fatality),2009,3
West End,Vehicle Collision or Pedestrian Struck (with Fatality),2015,1
West End,Vehicle Collision or Pedestrian Struck (with Fatality),2017,1
West End,Vehicle Collision or Pedestrian Struck (with Fatality),2018,1
West End,Vehicle Collision or Pedestrian Struck (with Fatality),2021,2
West End,Vehicle Collision or Pedestrian Struck (with Fatality),2022,2
West End,Vehicle Collision or Pedestrian Struck (with Fatality),2024,1
West End,Vehicle Collision or Pedestrian Struck (with Fatality),2025,1
West End,Vehicle Collision or Pedestrian Struck (with Injury),2003,17
West End,Vehicle Collision or Pedestrian Struck (with Injury),2004,10
West End,Vehicle Collision or Pedestrian Struck (with Injury),2005,11
West End,Vehicle Collision or Pedestrian Struck (with Injury),2006,13
West End,Vehicle Collision or Pedestrian Struck (with Injury),2007,7
West End,Vehicle Collision or Pedestrian Struck (with Injury),2008,6
West End,Vehicle Collision or Pedestrian Struck (with Injury),2009,6
West End,Vehicle Collision or Pedestrian Struck (with Injury),2010,7
West End,Vehicle Collision or Pedestrian Struck (with Injury),2011,12
West End,Vehicle Collision or Pedestrian Struck (with Injury),2012,17
West End,Vehicle Collision or Pedestrian Struck (with Injury),2013,19
West End,Vehicle Collision or Pedestrian Struck (with Injury),2014,79
West End,Vehicle Collision or Pedestrian Struck (with Injury),2015,92
West End,Vehicle Collision or Pedestrian Struck (with Injury),2016,84
West End,Vehicle Collision or Pedestrian Struck (with Injury),2017,73
West End,Vehicle Collision or Pedestrian Struck (with Injury),2018,72
West End,Vehicle Collision or Pedestrian Struck (with Injury),2019,54
West End,Vehicle Collision or Pedestrian Struck (with Injury),2020,46
West End,Vehicle Collision or Pedestrian Struck (with Injury),2021,50
West End,Vehicle Collision or Pedestrian Struck (with Injury),2022,63
West End,Vehicle Collision or Pedestrian Struck (with Injury),2023,64
West End,Vehicle Collision or Pedestrian Struck (with Injury),2024,67
West End,Vehicle Collision or Pedestrian Struck (with Injury),2025,32
West Point Grey,Break and Enter Commercial,2003,29
West Point Grey,Break and Enter Commercial,2004,44
West Point Grey,Break and Enter Commercial,2005,29
West Point Grey,Break and Enter Commercial,2006,23
West Point Grey,Break and Enter Commercial,2007,13
West Point Grey,Break and Enter Commercial,2008,15
West Point Grey,Break and Enter Commercial,2009,28
West Point Grey,Break and Enter Commercial,2010,21
West Point Grey,Break and Enter Commercial,2011,13
West Point Grey,Break and Enter Commercial,2012,14
West Point Grey,Break and Enter Commercial,2013,14
West Point Grey,Break and Enter Commercial,2014,20
West Point Grey,Break and Enter Commercial,2015,22
West Point Grey,Break and Enter Commercial,2016,36
West Point Grey,Break and Enter Commercial,2017,15
West Point Grey,Break and Enter Commercial,2018,18
West Point Grey,Break and Enter Commercial,2019,10
West Point Grey,Break and Enter Commercial,2020,18
West Point Grey,Break and Enter Commercial,2021,12
West Point Grey,Break and Enter Commercial,2022,11
West Point Grey,Break and Enter Commercial,2023,12
West Point Grey,Break and Enter Commercial,2024,6
West Point Grey,Break and Enter Commercial,2025,3
West Point Grey,Break and Enter Residential/Other,2003,144
West Point Grey,Break and Enter Residential/Other,2004,150
West Point Grey,Break and Enter Residential/Other,2005,143
West Point Grey,Break and Enter Residential/Other,2006,117
West Point Grey,Break and Enter Residential/Other,2007,81
West Point Grey,Break and Enter Residential/Other,2008,69
West Point Grey,Break and Enter Residential/Other,2009,79
West Point Grey,Break and Enter Residential/Other,2010,53
West Point Grey,Break and Enter Residential/Other,2011,56
West Point Grey,Break and Enter Residential/Other,2012,60
West Point Grey,Break and Enter Residential/Other,2013,57
West Point Grey,Break and Enter Residential/Other,2014,89
West Point Grey,Break and Enter Residential/Other,2015,71
West Point Grey,Break and Enter Residential/Other,2016,83
West Point Grey,Break and Enter Residential/Other,2017,73
West Point Grey,Break and Enter Residential/Other,2018,71
West Point Grey,Break and Enter Residential/Other,2019,56
West Point Grey,Break and Enter Residential/Other,2020,102
West Point Grey,Break and Enter Residential/Other,2021,60
West Point Grey,Break and Enter Residential/Other,2022,45
West Point Grey,Break and Enter Residential/Other,2023,23
West Point Grey,Break and Enter Residential/Other,2024,19
West Point Grey,Break and Enter Residential/Other,2025,9
West Point Grey,Homicide,2003,1
West Point Grey,Homicide,2005,1
West Point Grey,Homicide,2022,1
West Point Grey,Mischief,2003,79
West Point Grey,Mischief,2004,63
West Point Grey,Mischief,2005,98
West Point Grey,Mischief,2006,70
West Point Grey,Mischief,2007,69
West Point Grey,Mischief,2008,49
West Point Grey,Mischief,2009,52
West Point Grey,Mischief,2010,62
West Point Grey,Mischief,2011,63
West Point Grey,Mischief,2012,47
West Point Grey,Mischief,2013,40
West Point Grey,Mischief,2014,56
West Point Grey,Mischief,2015,37
West Point Grey,Mischief,2016,60
West Point Grey,Mischief,2017,89
West Point Grey,Mischief,2018,50
West Point Grey,Mischief,2019,56
West Point Grey,Mischief,2020,43
West Point Grey,Mischief,2021,50
West Point Grey,Mischief,2022,44
West Point Grey,Mischief,2023,42
West Point Grey,Mischief,2024,46
West Point Grey,Mischief,2025,11
West Point Grey,Offence Against a Person,2003,18
West Point Grey,Offence Against a Person,2004,29
West Point Grey,Offence Against a Person,2005,26
West Point Grey,Offence Against a Person,2006,33
West Point Grey,Offence Against a Person,2007,37
West Point Grey,Offence Against a Person,2008,28
West Point Grey,Offence Against a Person,2009,25
West Point Grey,Offence Against a Person,2010,30
West Point Grey,Offence Against a Person,2011,29
West Point Grey,Offence Against a Person,2012,25
West Point Grey,Offence Against a Person,2013,15
West Point Grey,Offence Against a Person,2014,15
West Point Grey,Offence Against a Person,2015,24
West Point Grey,Offence Against a Person,2016,16
West Point Grey,Offence Against a Person,2017,24
West Point Grey,Offence Against a Person,2018,15
West Point Grey,Offence Against a Person,2019,23
